	Variable	Feature	Value	Coefficient	N	N.not.0	P.value	Q.value
229	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45	time	0.00448562980294228	646	160	1.14743162156361e-18	2.53808642488121e-17
230	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45|t__GCF_000242175	time	0.00448562980294228	646	160	1.14743162156361e-18	2.53808642488121e-17
231	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	time	0.0118927328000757	646	234	2.47346627282434e-18	5.3952483075981e-17
232	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens|t__GCF_000169035	time	0.0118927328000757	646	234	2.47346627282434e-18	5.3952483075981e-17
233	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	time	0.00884663493685904	646	204	2.6250403613174e-18	5.64743272253284e-17
234	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__Bacteroides_ovatus_unclassified	time	0.00884663493685904	646	204	2.6250403613174e-18	5.64743272253284e-17
235	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	time	0.00657771147987225	646	112	3.02092450640134e-18	6.41129991527473e-17
236	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	time	0.00657771147987225	646	112	3.02092450640134e-18	6.41129991527473e-17
237	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_hominis	time	-0.00653576573289101	646	84	6.07014146465794e-17	1.27108762269937e-15
238	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_hominis|t__Staphylococcus_hominis_unclassified	time	-0.00653576573289101	646	84	6.07014146465794e-17	1.27108762269937e-15
239	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	time	0.0102254648945485	646	184	7.24035014040343e-17	1.49618024940837e-15
240	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum|t__GCF_000173435	time	0.0102254648945485	646	184	7.24035014040343e-17	1.49618024940837e-15
241	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	time	0.00642444795793778	646	95	4.07331144577415e-16	8.30796834491987e-15
242	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii|t__GCF_000374505	time	0.00642444795793778	646	95	4.07331144577415e-16	8.30796834491987e-15
243	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	time	0.00400130720105386	646	310	6.65029915426323e-16	1.34765094474457e-14
244	time	k__Bacteria|p__Firmicutes|c__Clostridia	time	0.00736064261774756	646	537	7.59122724397718e-16	1.51872896645429e-14
245	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	time	0.00736064261774756	646	537	7.59122724397718e-16	1.51872896645429e-14
246	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	time	0.00225791564942465	646	178	2.056045049729e-15	4.03627343824925e-14
247	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii	time	0.00225791564942465	646	178	2.056045049729e-15	4.03627343824925e-14
248	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii|t__GCF_000239295	time	0.00225791564942465	646	178	2.056045049729e-15	4.03627343824925e-14
249	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus	time	0.00272050522012661	646	211	3.37471596804829e-15	6.46340418026809e-14
250	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus|t__Actinomyces_odontolyticus_unclassified	time	0.00272050522012661	646	211	3.37471596804829e-15	6.46340418026809e-14
251	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea	time	-0.00306334854968422	646	96	4.38804908378402e-15	8.30292901937687e-14
252	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified	time	-0.00306334854968422	646	96	4.38804908378402e-15	8.30292901937687e-14
253	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi	time	0.00391225176236369	646	210	5.01270081538457e-15	9.4280797970796e-14
254	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi|t__Clostridium_hathewayi_unclassified	time	0.00353461076329526	646	197	5.1912568206298e-15	9.70579623428465e-14
255	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	time	0.00413962675627592	646	214	9.65186386692135e-15	1.79387600035503e-13
256	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	time	0.00489318135396057	646	71	2.35770595739973e-14	4.30555489080962e-13
257	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	time	0.00623425582294358	646	286	6.04999655713092e-14	1.09844157144209e-12
258	time	k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	time	0.00165637537513947	646	66	6.77254806896511e-14	1.22256169451836e-12
259	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	time	0.00395148885458382	646	323	8.06005435053999e-14	1.44666461228835e-12
260	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae|t__Clostridium_bolteae_unclassified	time	0.00682461308625492	646	198	1.20145475471547e-13	2.14418715031892e-12
261	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_unclassified	time	0.00582643491724732	646	96	1.61902934951996e-13	2.87309106601253e-12
262	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_21_3	time	0.00563562712995487	646	154	2.62906127877163e-13	4.61334160705123e-12
263	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_21_3|t__GCF_000242195	time	0.00563562712995487	646	154	2.62906127877163e-13	4.61334160705123e-12
264	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	time	0.002975191483433	646	70	3.32446069758976e-13	5.76913317741957e-12
265	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii|t__GCF_000265365	time	0.002975191483433	646	70	3.32446069758976e-13	5.76913317741957e-12
266	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	time	0.00474698176757628	646	295	4.52111104694923e-13	7.80264274641073e-12
267	time	k__Eukaryota	time	0.00173691856795871	646	70	6.29974856209712e-13	1.06384463621221e-11
268	time	k__Eukaryota|p__Ascomycota	time	0.00173691856795871	646	70	6.29974856209712e-13	1.06384463621221e-11
269	time	k__Eukaryota|p__Ascomycota|c__Saccharomycetes	time	0.00173691856795871	646	70	6.29974856209712e-13	1.06384463621221e-11
270	time	k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	time	0.00173691856795871	646	70	6.29974856209712e-13	1.06384463621221e-11
271	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	time	-0.00530935407613361	646	309	1.84348927210942e-12	3.07999989558281e-11
272	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	time	-0.00530935407613361	646	309	1.84348927210942e-12	3.07999989558281e-11
273	time	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	time	0.00328516507275483	646	226	2.11604090923883e-12	3.51665846344929e-11
274	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified	time	0.00456985386002361	646	107	1.06741829880091e-11	1.76461098764929e-10
275	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	time	0.00402192586019189	646	67	1.08011254608005e-11	1.76699661835282e-10
276	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__GCF_000210575	time	0.00402192586019189	646	67	1.08011254608005e-11	1.76699661835282e-10
277	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	time	0.00687671915030411	646	247	1.31424888485036e-11	2.12786378727576e-10
278	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis|t__Bacteroides_fragilis_unclassified	time	0.00687671915030411	646	247	1.31424888485036e-11	2.12786378727576e-10
279	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_lugdunensis	time	-0.0040566107589221	646	75	1.82824938694919e-11	2.92986292061603e-10
280	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_lugdunensis|t__Staphylococcus_lugdunensis_unclassified	time	-0.0040566107589221	646	75	1.82824938694919e-11	2.92986292061603e-10
281	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	time	0.00388860485698875	646	65	2.16648965045251e-11	3.45428629039155e-10
282	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae	time	-0.00394164440508215	646	147	2.83854777950367e-11	4.50296897748537e-10
283	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	time	0.00666367632867133	646	118	3.05987167137176e-11	4.80552845988935e-10
284	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae|t__Bacteroides_caccae_unclassified	time	0.00666367632867133	646	118	3.05987167137176e-11	4.80552845988935e-10
285	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis	time	0.00654821243334853	646	119	4.11173850560201e-11	6.33086796377251e-10
286	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis|t__Bifidobacterium_animalis_unclassified	time	0.00654821243334853	646	119	4.11173850560201e-11	6.33086796377251e-10
287	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	time	0.00459687768565264	646	77	4.33884882344964e-11	6.61569133711423e-10
288	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|t__GCF_000218405	time	0.00459687768565264	646	77	4.33884882344964e-11	6.61569133711423e-10
289	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	time	0.00377752328406205	646	110	5.89775476312639e-11	8.94920179274396e-10
290	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	time	0.00213574606515989	646	115	1.51698130889454e-10	2.27982693360658e-09
291	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA|t__GCF_000242155	time	0.00213574606515989	646	115	1.51698130889454e-10	2.27982693360658e-09
292	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	time	0.00401772791605106	646	93	2.03811095192289e-10	3.04843166666181e-09
293	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	time	0.00404949563539049	646	93	2.13042445339064e-10	3.17140436402843e-09
294	time	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	time	0.00403318411720583	646	127	3.52025007535526e-10	5.19112933647458e-09
295	time	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	time	0.00403318411720583	646	127	3.52025007535526e-10	5.19112933647458e-09
296	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis|t__Lactococcus_lactis_unclassified	time	0.00403707894793387	646	93	3.5435533731362e-10	5.20107530141159e-09
297	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae	time	0.00411902432154213	646	104	1.24532437626788e-09	1.81090919715621e-08
298	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae|t__Parabacteroides_merdae_unclassified	time	0.00411902432154213	646	104	1.24532437626788e-09	1.81090919715621e-08
299	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_unclassified	time	0.0059797325010325	646	130	1.30196163902079e-09	1.88454447380843e-08
300	time	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis|t__Sutterella_wadsworthensis_unclassified	time	0.00376149500102408	646	126	2.03001350354473e-09	2.92489560304311e-08
301	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacteriaceae_unclassified	time	-0.00256827878879843	646	96	2.18191177834914e-09	3.12939949579665e-08
302	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	time	0.00306222676879817	646	93	4.66953830433644e-09	6.63666054928542e-08
303	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis|t__GCF_000154565	time	0.00306222676879817	646	93	4.66953830433644e-09	6.63666054928542e-08
304	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens|t__Clostridium_perfringens_unclassified	time	-0.0037375539827365	646	99	8.24710371552963e-09	1.16685372839994e-07
305	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans	time	0.00103111395409564	646	67	9.25302069076318e-09	1.29748830311103e-07
306	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans|t__GCF_000162475	time	0.00103111395409564	646	67	9.25302069076318e-09	1.29748830311103e-07
307	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum	time	0.00514824770338979	646	137	1.34073201575581e-08	1.86338020419867e-07
308	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum|t__Clostridium_symbiosum_unclassified	time	0.00514824770338979	646	137	1.34073201575581e-08	1.86338020419867e-07
309	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus|t__Bacteroides_vulgatus_unclassified	time	0.00741826667598077	646	235	1.4586946041671e-08	2.01839636638276e-07
310	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	time	0.00739519901047854	646	235	1.54801218584256e-08	2.13259047181205e-07
311	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens	time	-0.00357950777204736	646	99	2.23563365603442e-08	3.06643026794939e-07
312	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei|t__Bacteroides_dorei_unclassified	time	0.00601838425893104	646	193	2.42913846420705e-08	3.31735822438016e-07
313	time	k__Bacteria|p__Firmicutes|c__Negativicutes	time	0.00777782709063468	646	479	2.65194197264209e-08	3.59040936899517e-07
314	time	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	time	0.00777782709063468	646	479	2.65194197264209e-08	3.59040936899517e-07
315	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_innocuum	time	0.00265812783022436	646	137	2.96598041722785e-08	3.98125832927892e-07
316	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_innocuum|t__GCF_000371425	time	0.00265812783022436	646	137	2.96598041722785e-08	3.98125832927892e-07
317	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	time	0.00588268517815561	646	193	4.8914388349325e-08	6.53787633213744e-07
318	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	time	0.00751579606566257	646	557	7.06517064960994e-08	9.36358692422988e-07
319	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius|t__Streptococcus_salivarius_unclassified	time	0.00751579606566257	646	557	7.06517064960994e-08	9.36358692422988e-07
320	time	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	time	0.00740558062402848	646	477	7.27918380394636e-08	9.60668753285525e-07
321	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii	time	0.00136958801233941	646	120	8.05125989377349e-08	1.05370863859761e-06
322	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii|t__Actinomyces_graevenitzii_unclassified	time	0.00136958801233941	646	120	8.05125989377349e-08	1.05370863859761e-06
323	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae	time	0.00358388110736795	646	116	3.0302182688523e-07	3.93302296796077e-06
324	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae|t__GCF_000154305	time	0.00358388110736795	646	116	3.0302182688523e-07	3.93302296796077e-06
325	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	time	-0.00245929922814682	646	110	3.09396683708883e-07	3.99923861534816e-06
326	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	time	0.00361041482368196	646	124	3.43133921247881e-07	4.39911692505957e-06
327	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum|t__GCF_000173455	time	0.00361041482368196	646	124	3.43133921247881e-07	4.39911692505957e-06
328	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	time	-0.0022855749968037	646	330	7.89538729518584e-07	1.00810615829995e-05
329	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	time	0.0056717583164308	646	524	1.40707108307106e-06	1.78210091609927e-05
330	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis|t__Streptococcus_parasanguinis_unclassified	time	0.0056717583164308	646	524	1.40707108307106e-06	1.78210091609927e-05
331	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	time	-0.00221023504448109	646	330	1.52131497527651e-06	1.91394546315468e-05
332	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum|t__Bifidobacterium_longum_unclassified	time	0.000643338401216459	646	531	1.52335678379074e-06	1.91394546315468e-05
333	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	time	-0.00210715538006198	646	325	2.22510996008086e-06	2.77344062881507e-05
334	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa|t__Rothia_mucilaginosa_unclassified	time	-0.00210715538006198	646	325	2.22510996008086e-06	2.77344062881507e-05
335	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	time	0.000977339714962839	646	597	2.33599955591513e-06	2.90014806526854e-05
336	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	time	0.00127850934812194	646	602	3.01969578763795e-06	3.71955469371403e-05
337	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	time	0.00127850934812194	646	602	3.01969578763795e-06	3.71955469371403e-05
338	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	time	0.000618218122483392	646	533	3.43790470609865e-06	4.21814792259995e-05
339	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	time	0.00622544797220822	646	331	3.58020313370598e-06	4.37564904395739e-05
340	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	time	0.00620657712892501	646	331	3.76815061994982e-06	4.58750430126449e-05
341	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	time	0.00445254791563518	646	172	5.14157780769291e-06	6.21142149767825e-05
342	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron|t__Bacteroides_thetaiotaomicron_unclassified	time	0.00445254791563518	646	172	5.14157780769291e-06	6.21142149767825e-05
343	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus	time	0.00562462846044535	646	221	6.55724904340535e-06	7.83130009328372e-05
344	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus|t__Lactobacillus_rhamnosus_unclassified	time	0.00562462846044535	646	221	6.55724904340535e-06	7.83130009328372e-05
345	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA	time	0.00190097798676921	646	84	7.84908240655885e-06	9.26840896203058e-05
346	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA|t__GCF_000209445	time	0.00190097798676921	646	84	7.84908240655885e-06	9.26840896203058e-05
347	time	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	time	-0.00534621033028477	646	611	9.89036116272336e-06	0.000116350653228892
348	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	time	0.00280041965526568	646	95	1.00911384049988e-05	0.000117829984126771
349	time	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__Bacteroides_xylanisolvens_unclassified	time	0.00280041965526568	646	95	1.00911384049988e-05	0.000117829984126771
350	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum	time	0.00267950980016251	646	66	2.99101161886781e-05	0.000345395863781757
351	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum|t__GCF_000152245	time	0.00267950980016251	646	66	2.99101161886781e-05	0.000345395863781757
